system:index,Aspect_deg,Elevation_m,MTBS_Severity,Month6_NBR,Month6_NDVI,NLCD2016,Postfire_NBR,Postfire_NDVI,Prefire_NBR,Prefire_NDVI,Slope_deg,Year10_NBR,Year10_NDVI,Year1_NBR,Year1_NDVI,Year5_NBR,Year5_NDVI,Year9_NBR,Year9_NDVI,dNBR,lat,lon,.geo
853_0,37.201317,1363.5054,3,-0.2807852,0.16388616,71,-0.38661635,0.14471002,-0.0262119,0.28363806,5.474403,0.116481096,0.3355019,-0.18282127,0.20809475,-0.046848334,0.25724593,-0.036062308,0.25927487,0.36040446,34.38107018711778,-117.52084009139736,"{""type"":""MultiPoint"",""coordinates"":[]}"
854_0,332.5486,1330.7922,3,-0.32910055,0.17368598,71,-0.3939455,0.15069935,-0.082467325,0.2535939,3.2672832,0.092244916,0.34390175,-0.21933019,0.2195749,-0.07047494,0.24336249,-0.072464935,0.2577482,0.31147817,34.38690060045165,-117.51796871162776,"{""type"":""MultiPoint"",""coordinates"":[]}"
855_0,33.537117,2040.8737,3,-0.033004384,0.18744422,71,-0.065781355,0.17837355,0.26301485,0.39608836,32.91244,0.30687705,0.41179907,0.0633299,0.2694049,0.15976484,0.3418131,0.25188038,0.35160178,0.3287962,34.31446458630309,-117.5929781743659,"{""type"":""MultiPoint"",""coordinates"":[]}"
856_0,191.7443,1117.5035,2,0.031762253,0.26705354,71,-0.1003593,0.1597141,-0.019225912,0.19336677,19.126394,0.05641504,0.2303743,0.020473985,0.19504263,0.030001283,0.22053938,-0.033379007,0.20081043,0.08113339,34.31833897775663,-117.44526475607141,"{""type"":""MultiPoint"",""coordinates"":[]}"
857_0,71.49951,1432.0599,3,-0.16849276,0.1475308,21,-0.20058635,0.15122846,0.16792732,0.35221475,36.448746,0.33769,0.48009607,0.0027312364,0.2374715,0.09944909,0.28129506,0.13669981,0.3372846,0.36851367,34.2974260751438,-117.53259441978211,"{""type"":""MultiPoint"",""coordinates"":[]}"
858_0,0.6928614,1201.74,2,-0.2008818,0.17050838,71,-0.3229097,0.16651638,0.037475582,0.29268393,6.669769,0.13591035,0.37438288,-0.06955476,0.20086986,-0.030167617,0.26641285,-0.022767786,0.29226527,0.3603853,34.32243021729419,-117.42530414720144,"{""type"":""MultiPoint"",""coordinates"":[]}"
859_0,49.89374,2063.4893,2,-0.004353945,0.2552466,71,-0.09447469,0.26713896,0.092673734,0.32660374,23.048046,0.14768955,0.3612893,-0.011259642,0.2668517,0.07900293,0.30155313,0.1669687,0.34967414,0.18714842,34.34169724136325,-117.58300898916487,"{""type"":""MultiPoint"",""coordinates"":[]}"
860_0,66.05663,904.76904,3,-0.17761114,0.14518863,71,-0.24735865,0.1230952,0.13627192,0.344737,3.2569869,0.18203111,0.3908539,-0.017335102,0.19197133,0.15710716,0.3423756,0.09606726,0.33668157,0.38363057,34.28122659054354,-117.47273328398406,"{""type"":""MultiPoint"",""coordinates"":[]}"
861_0,259.8032,1413.1271,1,0.07331714,0.3871541,52,0.0706874,0.29659113,0.09852771,0.32281673,36.535053,0.2687892,0.43313488,0.120121405,0.33236304,0.11451373,0.3194774,0.14036633,0.36300936,0.02784031,34.31819418941513,-117.53744531741637,"{""type"":""MultiPoint"",""coordinates"":[]}"
862_0,164.56978,1086.241,3,-0.17455259,0.18776707,21,-0.29639828,0.124030404,0.05536042,0.2987997,7.0572357,0.185688,0.33681533,-0.058883492,0.19889459,0.038545623,0.21617058,0.007796574,0.2771816,0.3517587,34.33715323924688,-117.48372629154389,"{""type"":""MultiPoint"",""coordinates"":[]}"
863_0,95.46208,1012.9999,3,0.02497398,0.32765144,71,-0.2631122,0.14289741,0.1612048,0.35965332,4.514368,0.18310888,0.36290538,0.011395815,0.21530074,0.08512425,0.29693285,0.15892328,0.37920037,0.424317,34.2919214145787,-117.49352958924132,"{""type"":""MultiPoint"",""coordinates"":[]}"
864_0,243.35411,1676.5844,1,0.10044266,0.33848724,52,0.05408265,0.26985914,0.0890145,0.31261948,29.544851,0.2841114,0.42291144,0.21666655,0.395451,0.13001296,0.31968734,0.14169943,0.33211097,0.034931846,34.32904879686522,-117.56440656648061,"{""type"":""MultiPoint"",""coordinates"":[]}"
865_0,294.24365,1337.0725,3,-0.23358446,0.15651298,71,-0.3188731,0.13328458,-0.030566117,0.2620457,6.129944,0.10644806,0.32690403,-0.11788102,0.20129171,-0.020497985,0.2423966,-0.06413114,0.2569086,0.28830698,34.381045141468256,-117.50250135711633,"{""type"":""MultiPoint"",""coordinates"":[]}"
866_0,311.73044,927.22253,3,-0.07676474,0.17991199,71,-0.21812902,0.14583868,0.14756136,0.34938794,9.640089,0.1393954,0.32759407,0.023297906,0.19268276,0.10031894,0.27520055,0.08454751,0.31268752,0.36569038,34.28325297841401,-117.46360003331691,"{""type"":""MultiPoint"",""coordinates"":[]}"
867_0,43.959732,1096.1814,3,-0.17294054,0.15219903,71,-0.29200104,0.15889332,0.18692575,0.38283792,32.664948,0.3285956,0.45734432,-0.031480618,0.22930633,0.20861226,0.35010424,0.22473817,0.43180496,0.4789268,34.311550640062386,-117.49303365259138,"{""type"":""MultiPoint"",""coordinates"":[]}"
868_0,291.2353,1180.1509,2,0.009108285,0.33054435,71,-0.22991323,0.16373102,-0.013968376,0.26334718,21.715834,0.07066573,0.2924597,-0.033045974,0.20395209,0.01790251,0.24590795,-0.0567661,0.245269,0.21594487,34.34085113325721,-117.46314054545833,"{""type"":""MultiPoint"",""coordinates"":[]}"
869_0,225.13637,794.5498,2,-0.070690475,0.14991255,71,-0.14622208,0.0876387,-0.0022369123,0.14200324,1.0752935,-0.01945048,0.12511699,-0.030847274,0.13366292,-0.042688023,0.13970123,-0.02600131,0.13442902,0.14398518,34.261129903219675,-117.46766432694595,"{""type"":""MultiPoint"",""coordinates"":[]}"
870_0,24.326262,1007.5176,3,-0.19512138,0.18739353,71,-0.33899143,0.14326704,0.09930529,0.31968758,10.216859,0.18591052,0.37953725,-0.09581315,0.17555773,0.042341255,0.27091205,0.05412381,0.31042603,0.43829674,34.31405316106757,-117.49398299767967,"{""type"":""MultiPoint"",""coordinates"":[]}"
871_0,247.18411,1165.0933,3,-0.21919891,0.21821712,71,-0.34530246,0.14119518,0.24136528,0.47722962,29.355942,0.2301582,0.42868668,-0.009227182,0.2585698,0.08967784,0.23953283,0.20606905,0.4157762,0.5866677,34.26158460254569,-117.48656436118381,"{""type"":""MultiPoint"",""coordinates"":[]}"
872_0,203.63684,1076.8525,1,-0.011028203,0.340335,52,0.010919972,0.28239125,0.03077817,0.30189604,3.234243,0.15799703,0.4000272,0.08986953,0.3296037,0.014722879,0.2900503,0.020115694,0.29691926,0.019858196,34.331818728484244,-117.45209409920756,"{""type"":""MultiPoint"",""coordinates"":[]}"
873_0,19.284006,1228.5403,3,-0.18193847,0.14081421,71,-0.25477266,0.1344291,-0.013065393,0.2574362,11.617025,0.17488241,0.34450555,-0.12054612,0.14068921,0.014616674,0.2309094,0.036763508,0.27063173,0.24170727,34.331219411801975,-117.53709331539275,"{""type"":""MultiPoint"",""coordinates"":[]}"
874_0,29.835716,1209.0432,3,-0.37644958,0.14492257,71,-0.35222605,0.122268304,0.11378809,0.3902433,6.134452,0.24156655,0.43520948,-0.17416333,0.18262036,0.01020339,0.28062147,0.04325252,0.31890008,0.46601415,34.3266615381168,-117.5352047076013,"{""type"":""MultiPoint"",""coordinates"":[]}"
875_0,107.2084,958.5119,2,-0.017267402,0.14587401,71,-0.009875836,0.20181784,0.045130864,0.23744112,3.1817873,0.062369257,0.16610605,0.0299055,0.16661029,0.03957191,0.20519112,0.068991944,0.21838045,0.055006698,34.31455286500671,-117.48121957990135,"{""type"":""MultiPoint"",""coordinates"":[]}"
876_0,59.717293,1151.1084,2,-0.22426768,0.14568058,71,-0.3305642,0.14283486,-0.051574636,0.2620363,10.282968,0.1729031,0.38164848,-0.07044468,0.16567445,-0.013994583,0.23085918,-0.008004331,0.26239565,0.27898955,34.34621867137583,-117.52699557945141,"{""type"":""MultiPoint"",""coordinates"":[]}"
877_0,202.61116,1163.139,1,0.032322854,0.30006507,71,-0.10868859,0.1728647,0.0047823046,0.20922902,14.48942,0.10977463,0.27591896,0.027431289,0.23221783,-0.0131916525,0.19873188,-0.016474716,0.21653207,0.1134709,34.33632523811923,-117.40792666890631,"{""type"":""MultiPoint"",""coordinates"":[]}"
878_0,307.51126,1015.07983,4,-0.18495204,0.2085657,71,-0.32097515,0.15573426,0.30379736,0.51538825,28.089699,0.40405062,0.5562158,0.010047225,0.25539878,0.2345429,0.3804574,0.25358996,0.48600033,0.6247725,34.30752883086491,-117.48348797086736,"{""type"":""MultiPoint"",""coordinates"":[]}"
879_0,133.82536,1355.8313,1,0.10119217,0.20887636,52,0.07764085,0.19863036,0.10872696,0.21748202,30.512371,0.26993492,0.3611307,0.16523488,0.27106497,0.11148461,0.27091208,0.13762096,0.2850589,0.031086119,34.31044281410715,-117.52713200649484,"{""type"":""MultiPoint"",""coordinates"":[]}"
880_0,346.14413,915.1133,2,-0.05252456,0.1934197,71,-0.23342937,0.16441418,0.09009724,0.30115494,8.44786,0.13073903,0.31924123,0.07402088,0.25343096,0.03282879,0.2539402,0.033527978,0.28176847,0.32352662,34.29505543039782,-117.46600358211847,"{""type"":""MultiPoint"",""coordinates"":[]}"
881_0,359.0997,802.08984,3,-0.32757875,0.1716488,71,-0.28699946,0.19952723,0.5879554,0.7469339,32.288326,0.45115945,0.6527107,0.12007769,0.39221165,0.31831235,0.54695034,0.4487302,0.6636265,0.8749548,34.24332848524352,-117.45295413708939,"{""type"":""MultiPoint"",""coordinates"":[]}"
882_0,187.30405,1146.5295,1,0.056737047,0.21388835,71,-0.07068799,0.14579122,0.015672421,0.16454412,12.94685,0.017741665,0.21233977,0.04269757,0.18781722,0.009054963,0.20253818,-0.024837395,0.18884,0.08636041,34.3281223432387,-117.41844927692573,"{""type"":""MultiPoint"",""coordinates"":[]}"
883_0,199.72325,1151.239,2,0.12458327,0.3392271,71,-0.01726565,0.17053077,0.007175188,0.17334597,21.768179,0.0545385,0.20255683,0.039870795,0.1899495,0.008678177,0.19321126,-0.04426751,0.1864006,0.024440838,34.34078245087926,-117.47111886026421,"{""type"":""MultiPoint"",""coordinates"":[]}"
884_0,81.29886,1090.9216,2,-0.15802959,0.15124162,71,-0.2762633,0.13375886,0.022353888,0.2702014,4.211161,0.06625753,0.22534332,-0.07193425,0.17845993,0.0030830677,0.20528425,-0.019671336,0.1815911,0.29861718,34.32529021126601,-117.51899196631645,"{""type"":""MultiPoint"",""coordinates"":[]}"
885_0,265.66068,1281.1257,2,-0.19134538,0.15886702,71,-0.29453993,0.11958081,-0.037033107,0.2369711,1.3756322,0.062405024,0.2762997,-0.11718259,0.18968157,-0.03806857,0.2062306,-0.055648338,0.22518796,0.25750682,34.39550837038971,-117.50515194605434,"{""type"":""MultiPoint"",""coordinates"":[]}"
886_0,340.68024,1229.0543,2,-0.27112088,0.137493,71,-0.37074518,0.15060231,-0.032267112,0.2825009,10.00887,0.12103406,0.33748814,-0.12730975,0.13974215,0.015950412,0.2711812,0.0024778352,0.2705631,0.33847806,34.352621658984575,-117.53349441243213,"{""type"":""MultiPoint"",""coordinates"":[]}"
887_0,71.15105,1395.0659,1,-0.17313866,0.23616903,71,-0.22232302,0.20261115,-0.051550183,0.24977708,6.248389,0.029883184,0.29974356,0.118158735,0.3229371,-0.020191386,0.24095283,-0.10058963,0.24280283,0.17077284,34.37473454006409,-117.52917169136279,"{""type"":""MultiPoint"",""coordinates"":[]}"
888_0,200.92828,1109.9856,1,0.0039076377,0.23409706,21,-0.12125569,0.10334659,-0.028446512,0.12857667,3.5640538,0.016184743,0.15050654,-0.04239772,0.1308834,0.00791645,0.15475757,-0.025944084,0.13414496,0.09280918,34.335567502463064,-117.45105285983243,"{""type"":""MultiPoint"",""coordinates"":[]}"
889_0,74.40789,1178.6693,2,-0.014445149,0.39902365,71,-0.23385036,0.20754717,-0.042977378,0.24009396,7.3673687,0.07571839,0.3536917,-0.04005857,0.27198696,-0.071408756,0.22633214,-0.06445222,0.26292998,0.19087298,34.33839769664513,-117.4081041205196,"{""type"":""MultiPoint"",""coordinates"":[]}"
890_0,112.559715,1273.9144,2,-0.1020171,0.19325188,21,-0.12767738,0.16207542,-0.007851571,0.178584,1.4834986,0.030175768,0.2564987,-0.032482825,0.20271315,-0.015139256,0.1996784,-0.062067356,0.20113753,0.11982581,34.394310110375194,-117.49922593566014,"{""type"":""MultiPoint"",""coordinates"":[]}"
891_0,40.59268,1545.5912,3,-0.06905308,0.11213601,71,-0.1264919,0.10525605,0.21258098,0.36030176,6.932186,0.34281027,0.44821048,0.047146138,0.20598042,0.16156891,0.3245354,0.16959977,0.30805054,0.33907288,34.310338946049335,-117.55246463366383,"{""type"":""MultiPoint"",""coordinates"":[]}"
892_0,231.48979,1127.1697,3,-0.18282613,0.23743749,71,-0.37017265,0.11556222,0.041638263,0.280716,4.9722524,0.07048029,0.3006996,-0.12364318,0.16216359,-0.04898986,0.22194988,-0.06371856,0.2358302,0.41181093,34.3423344489193,-117.47389782937267,"{""type"":""MultiPoint"",""coordinates"":[]}"
893_0,223.03128,1748.106,4,-0.18862495,0.109136626,71,-0.268576,0.12887746,0.19262001,0.37713844,21.82371,0.19103293,0.35755935,-0.10853096,0.13217928,0.05804764,0.24263984,0.09254818,0.29187423,0.461196,34.35705175341123,-117.59993666955577,"{""type"":""MultiPoint"",""coordinates"":[]}"
894_0,236.87997,1045.0205,2,0.0765052,0.15616998,71,-0.07480756,0.08543049,0.072913036,0.12853712,58.51056,0.10232063,0.15124913,0.033261042,0.120433986,0.051625364,0.14774948,0.037478063,0.12533867,0.1477206,34.32108064796161,-117.500934320021,"{""type"":""MultiPoint"",""coordinates"":[]}"
895_0,129.85289,1820.9312,1,-0.07915044,0.24325311,52,-0.113818705,0.19770895,0.026644256,0.24894595,18.493324,0.145513,0.33907357,0.04892185,0.28842315,0.016472144,0.25471398,-0.01673702,0.24815936,0.14046296,34.33409613964994,-117.5657811804803,"{""type"":""MultiPoint"",""coordinates"":[]}"
896_0,101.82085,1148.7592,2,-0.13392675,0.15496129,71,-0.26432416,0.103224576,0.15599513,0.3432813,3.6139178,0.154409,0.32952973,-0.0068676416,0.17119013,0.10257456,0.28813383,0.029914064,0.28711256,0.42031932,34.301263462001955,-117.51672066177723,"{""type"":""MultiPoint"",""coordinates"":[]}"
897_0,158.07875,1788.1707,3,-0.12630476,0.14730287,71,-0.14006548,0.11189971,0.21211931,0.35343325,34.587936,0.39547873,0.48127088,0.052026577,0.253455,0.18812253,0.3084345,0.2743735,0.3876627,0.3521848,34.30872656040969,-117.57683554344106,"{""type"":""MultiPoint"",""coordinates"":[]}"
898_0,215.66827,842.6278,3,-0.045851126,0.25523102,21,-0.29637402,0.1279042,0.14632782,0.37742236,6.1579227,0.17919622,0.39913654,0.020690365,0.20933159,0.1308442,0.3418828,0.14858544,0.39185593,0.44270185,34.27129038783778,-117.46396718328515,"{""type"":""MultiPoint"",""coordinates"":[]}"
899_0,200.72873,963.98175,2,0.16425067,0.38418975,71,-0.16933987,0.13917258,0.07346966,0.24500258,19.2787,0.07630745,0.26557907,0.057153627,0.19584218,0.05299924,0.2513426,-0.04256207,0.25099894,0.24280953,34.300063856618756,-117.47641739604285,"{""type"":""MultiPoint"",""coordinates"":[]}"
900_0,18.994722,1270.2013,3,-0.19057798,0.16032659,71,-0.3019419,0.14555019,0.29935935,0.4869164,21.459435,0.48239753,0.5979482,0.109483704,0.29274634,0.1827635,0.37750995,0.3223188,0.5269802,0.60130125,34.28502909291848,-117.50455175421895,"{""type"":""MultiPoint"",""coordinates"":[]}"
901_0,86.90627,870.33276,3,-0.1679997,0.17969488,71,-0.27807257,0.12502268,0.28707874,0.4807149,7.529023,0.31997344,0.50069785,0.07323137,0.28137475,0.19241555,0.3913716,0.25979304,0.46439934,0.56515133,34.2795318290756,-117.46697330699516,"{""type"":""MultiPoint"",""coordinates"":[]}"
902_0,146.10316,1194.6628,2,-0.035047542,0.15906563,71,-0.21857625,0.13335292,0.07532675,0.23573205,22.702757,0.07037609,0.22899371,-0.005051727,0.13601227,0.018287946,0.1976742,-0.032124896,0.20216984,0.29390302,34.322876667347224,-117.42805834132886,"{""type"":""MultiPoint"",""coordinates"":[]}"
903_0,316.60587,1635.5359,2,-0.122186944,0.20030992,71,-0.24801151,0.13630858,0.07448065,0.27570412,7.6181073,0.16395187,0.3311241,-0.01296593,0.26659012,0.06854891,0.2709071,0.06552555,0.2645102,0.32249215,34.36731213785308,-117.59318684461613,"{""type"":""MultiPoint"",""coordinates"":[]}"
904_0,322.62665,1341.4999,3,-0.31614298,0.16739866,71,-0.3963964,0.15649946,-0.01937291,0.2700008,6.8831744,0.10896955,0.3553111,-0.13766703,0.2202181,0.0013604112,0.25888857,-0.06080287,0.28027466,0.3770235,34.3781340575977,-117.50854289868359,"{""type"":""MultiPoint"",""coordinates"":[]}"
905_0,245.35725,1216.7772,2,-0.09663467,0.14028561,71,-0.18317178,0.12750201,-0.0012465154,0.2314026,34.080303,0.1365062,0.30025,-0.04047466,0.16881546,0.094481066,0.22824095,-0.0055795275,0.23001556,0.18192527,34.349110093455174,-117.49050890314369,"{""type"":""MultiPoint"",""coordinates"":[]}"
906_0,349.4856,1700.7759,3,0.18053198,0.18979038,71,0.107706554,0.31703368,0.23738058,0.40188503,35.55287,0.22762784,0.41369417,0.06579257,0.27499112,0.10266953,0.31968445,0.16877112,0.3346576,0.12967403,34.3694088149871,-117.58968350068395,"{""type"":""MultiPoint"",""coordinates"":[]}"
907_0,207.16699,952.0304,2,0.031174958,0.1639175,71,-0.08030404,0.14248094,0.08464641,0.24813707,20.333303,0.130834,0.24191596,0.04070785,0.15583156,0.08213412,0.21861483,0.072598375,0.220386,0.16495046,34.29500986335631,-117.47105711721609,"{""type"":""MultiPoint"",""coordinates"":[]}"
908_0,301.4468,1286.37,2,-0.07694562,0.08187461,71,-0.16043553,0.11203238,-0.015295922,0.17019162,7.226183,0.03923285,0.19385324,-0.061227903,0.13090427,-8.3002425E-4,0.16719647,-0.029405145,0.16168831,0.1451396,34.357391468750194,-117.5066787224566,"{""type"":""MultiPoint"",""coordinates"":[]}"
909_0,137.88916,1175.6641,2,-0.13124532,0.20252077,71,-0.2452908,0.14220478,-0.037124056,0.19945571,3.7460668,0.06754101,0.26838672,-0.11137253,0.16264611,-0.04027441,0.20933612,-0.030046213,0.2322907,0.20816675,34.35143130768766,-117.52682995181246,"{""type"":""MultiPoint"",""coordinates"":[]}"
910_0,177.66783,1232.6167,2,-0.0874451,0.2279937,71,-0.2764447,0.1238181,-0.033472337,0.17976364,5.864625,0.11473072,0.2616105,-0.056295782,0.1885911,-0.030715313,0.18903537,-0.028237702,0.22309045,0.24297236,34.36655371506941,-117.53544053577558,"{""type"":""MultiPoint"",""coordinates"":[]}"
911_0,200.9816,1192.1385,2,0.065283634,0.25978318,71,-0.16994354,0.14527501,0.036496002,0.23213995,21.844229,0.055056162,0.23763429,0.046042,0.19078724,0.04054333,0.22279812,-0.023636738,0.23315065,0.20643954,34.32001680913192,-117.42920535803968,"{""type"":""MultiPoint"",""coordinates"":[]}"
912_0,311.85297,1319.6283,3,-0.17093843,0.20364684,71,-0.3311634,0.15205348,0.019265456,0.25324395,17.318367,0.10642609,0.32672474,-0.10560729,0.16475423,0.018690608,0.2457362,-0.025608104,0.26647717,0.35042888,34.354235489674906,-117.45796374298493,"{""type"":""MultiPoint"",""coordinates"":[]}"
913_0,223.12045,1177.6228,3,-0.31484732,0.15826203,71,-0.40444517,0.14104797,-0.029681358,0.29980254,3.6004443,0.1432225,0.38809565,-0.17679855,0.16650207,0.0016863868,0.27040353,-0.018619027,0.27458602,0.37476382,34.34883213942547,-117.51340864243714,"{""type"":""MultiPoint"",""coordinates"":[]}"
914_0,31.914581,1214.7925,2,-0.19463097,0.1163132,71,-0.18887666,0.12973179,0.0277613,0.2800521,14.56266,0.19760777,0.3792018,-0.03474971,0.15951684,0.0671446,0.23799193,0.052847054,0.27263907,0.21663797,34.34001721178294,-117.53633937736889,"{""type"":""MultiPoint"",""coordinates"":[]}"
915_0,33.78909,1747.5416,1,-0.1843216,0.094614066,52,-0.26342145,0.11169843,4.4096424E-4,0.27023634,1.7992737,0.20012714,0.3193012,-0.01229073,0.2345518,0.05620591,0.26850155,0.08938926,0.22553062,0.26386243,34.35243059529368,-117.60433802447018,"{""type"":""MultiPoint"",""coordinates"":[]}"
916_0,195.2549,995.53973,2,-0.08843986,0.11353971,71,-0.16646296,0.12010932,0.10326989,0.2815888,22.980925,0.18933317,0.33592698,0.027858399,0.16663557,0.11627436,0.25706896,0.07437662,0.28616908,0.26973286,34.30211947850814,-117.48208139610392,"{""type"":""MultiPoint"",""coordinates"":[]}"
917_0,299.27393,1371.989,3,-0.31668618,0.18199843,71,-0.40621597,0.12842223,0.008554776,0.3234719,12.427093,0.24429326,0.4219121,-0.20464072,0.1925748,0.049810395,0.29908866,0.027574627,0.3374904,0.41477072,34.36578798484338,-117.49384171667818,"{""type"":""MultiPoint"",""coordinates"":[]}"
918_0,105.31695,1199.7587,2,-0.24588454,0.14079612,71,-0.32721332,0.1296334,-0.07570618,0.23289776,1.8265163,0.035936255,0.28936604,-0.13727492,0.16200626,-0.06813222,0.22358255,-0.07472963,0.22171755,0.25150716,34.35907293731962,-117.53114009831329,"{""type"":""MultiPoint"",""coordinates"":[]}"
919_0,236.28825,1172.324,2,-0.278854,0.19949773,21,-0.3474043,0.17131846,-0.017403647,0.2738944,3.783557,0.07070006,0.31574664,-0.15117946,0.19679189,-0.013693536,0.23315379,-0.07814543,0.2652143,0.33000067,34.353670194927645,-117.51690476446264,"{""type"":""MultiPoint"",""coordinates"":[]}"
920_0,340.71558,1262.1826,2,-0.16498357,0.16233808,71,-0.2198623,0.14627126,-0.05749451,0.19050103,0.37081835,0.022844627,0.24289384,-0.081901826,0.2081938,-0.04234841,0.2007078,-0.09882067,0.18919945,0.16236778,34.40120161923971,-117.50548776367098,"{""type"":""MultiPoint"",""coordinates"":[]}"
921_0,344.77026,1256.7651,1,0.07268411,0.3309291,52,-0.028137421,0.2435254,-0.040716235,0.24641362,3.8673937,0.12539253,0.34821916,0.062704325,0.32500276,-0.039474,0.23683786,-0.03002575,0.256773,-0.012578815,34.33883110475219,-117.41831601339948,"{""type"":""MultiPoint"",""coordinates"":[]}"
922_0,149.9759,1042.0244,2,0.14009334,0.3560209,71,-0.21830402,0.13711658,0.09570485,0.256824,31.320515,0.08809489,0.26611778,0.097471856,0.18785204,-0.025000758,0.22375548,0.08565199,0.27782702,0.31400886,34.26586653671613,-117.47628625960414,"{""type"":""MultiPoint"",""coordinates"":[]}"
923_0,104.93424,828.9592,2,-0.043087956,0.16452715,71,-0.03275591,0.1419117,0.00899829,0.17566526,11.409413,0.014499659,0.17513958,0.01384786,0.17923418,-0.026349278,0.11578153,6.6418434E-4,0.16748385,0.0417542,34.27275365749822,-117.45360626265462,"{""type"":""MultiPoint"",""coordinates"":[]}"
924_0,16.955412,1363.2212,3,-0.37142,0.15607275,71,-0.4132723,0.13652295,-0.03285486,0.31071776,6.930605,0.07966482,0.33000246,-0.21928132,0.16813174,-0.05435143,0.21893291,-0.032364495,0.2758388,0.38041744,34.34895783742162,-117.55469709290051,"{""type"":""MultiPoint"",""coordinates"":[]}"
925_0,83.06767,862.5475,3,-0.16874199,0.20721835,71,-0.24946144,0.09696158,0.22626819,0.48550045,9.41828,0.10815811,0.15572552,0.05129011,0.27457651,0.12699169,0.21857966,0.07335833,0.14016563,0.47572964,34.26791394206763,-117.47164898068543,"{""type"":""MultiPoint"",""coordinates"":[]}"
926_0,15.337449,1153.044,3,-0.17250314,0.12978323,71,-0.27229658,0.12684838,0.2385047,0.4533325,13.133028,0.44123298,0.5798874,0.071719736,0.26268798,0.21048985,0.39206252,0.19440259,0.43192977,0.51080126,34.29780094312908,-117.51575536104986,"{""type"":""MultiPoint"",""coordinates"":[]}"
927_0,278.07935,1099.8354,2,-0.08066895,0.22876765,71,-0.18929061,0.15930404,0.036436986,0.28752473,9.20739,0.12522925,0.33195317,0.013449651,0.23245233,0.09210712,0.2949281,0.011751104,0.29736173,0.2257276,34.33504159133543,-117.44451757443107,"{""type"":""MultiPoint"",""coordinates"":[]}"
928_0,27.352295,1402.157,1,-0.14267951,0.14702788,71,-0.212594,0.13389549,-0.017720079,0.21878858,10.525919,0.074150726,0.28351155,-0.018623462,0.23243642,-0.039138686,0.21309535,-0.052273303,0.22207871,0.19487393,34.38188545081836,-117.54420972325777,"{""type"":""MultiPoint"",""coordinates"":[]}"
929_0,331.0486,1298.6736,4,-0.044242516,0.05756789,71,-0.18107362,0.16655928,0.2485498,0.43016693,41.01929,0.31420588,0.48150524,-0.08333301,0.18095832,0.10316884,0.2870294,0.2514877,0.42839637,0.42962343,34.30469195622279,-117.49468823357432,"{""type"":""MultiPoint"",""coordinates"":[]}"
930_0,189.13278,1432.4664,2,-0.14711401,0.17749831,71,-0.33844277,0.12653701,-0.06066991,0.214052,29.310146,0.104964174,0.2859955,-0.08489855,0.17779519,0.08684056,0.2718061,-0.030074622,0.2181665,0.27777287,34.35344987267013,-117.56035676712803,"{""type"":""MultiPoint"",""coordinates"":[]}"
931_0,348.1452,940.0912,2,-3.505678E-4,0.30952713,71,-0.23881081,0.15933934,0.12502414,0.35306212,15.505311,0.15210073,0.34601238,0.024553325,0.23081177,0.06379006,0.28676704,0.04894895,0.32340258,0.36383495,34.29689305009288,-117.46678222442887,"{""type"":""MultiPoint"",""coordinates"":[]}"
932_0,260.00085,1123.1099,1,-0.027560083,0.29243287,71,-0.042061623,0.244596,0.008487096,0.25679404,14.6139345,0.15880513,0.35492456,0.11109996,0.31819472,0.029696066,0.2563478,-0.00108026,0.27211332,0.050548717,34.33594796595145,-117.50915437706942,"{""type"":""MultiPoint"",""coordinates"":[]}"
933_0,184.42712,1464.1392,1,0.0169829,0.28024295,52,0.0090835355,0.26058915,0.043009046,0.27659097,20.6325,0.24385092,0.41636273,0.14816949,0.3503044,0.08399543,0.2957367,0.08939605,0.31340456,0.03392551,34.32382085594648,-117.55982320974674,"{""type"":""MultiPoint"",""coordinates"":[]}"
934_0,94.63243,964.3637,2,0.3329474,0.5067614,71,-0.10718439,0.13037401,0.1429848,0.23820454,2.4755566,0.11801457,0.20575824,0.08770155,0.19348516,0.0097638015,0.13683528,0.1410713,0.19655125,0.2501692,34.28262984382533,-117.48738689044673,"{""type"":""MultiPoint"",""coordinates"":[]}"
935_0,76.364555,1405.749,3,-0.1979122,0.12308315,71,-0.19349594,0.15449211,0.16793746,0.35908645,27.619116,0.13948867,0.30354694,-0.08268811,0.16875076,0.042018298,0.24075559,0.079076454,0.28365812,0.3614334,34.28549049811186,-117.5219730215547,"{""type"":""MultiPoint"",""coordinates"":[]}"
936_0,311.9285,1175.7675,3,-0.16062346,0.24603207,71,-0.19120796,0.23946895,0.45520896,0.5990993,26.766575,0.5794604,0.69849443,0.23680861,0.4040161,0.33304462,0.49958938,0.4491172,0.62315536,0.6464169,34.286660808906724,-117.50987639009024,"{""type"":""MultiPoint"",""coordinates"":[]}"
937_0,350.80847,1014.201,2,-0.0731184,0.20080973,71,-0.2629839,0.1547607,0.07994252,0.30256617,10.331887,0.100023285,0.31351998,-0.024519607,0.18886706,0.066512994,0.26679063,-0.005103326,0.2822633,0.3429264,34.310730228430884,-117.45875629594582,"{""type"":""MultiPoint"",""coordinates"":[]}"
